Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2017,International Assistance Programs,Multilateral Assistance,Contribution to the African Development Fund,11-0079,No Year,No Year,11-0079 /X - Contribution to the African Development Fund,$21.0M,$121.8M,17.2%
May,2017,International Assistance Programs,Multilateral Assistance,Global Environment Facility,11-0066,No Year,No Year,11-0066 /X - Global Environment Facility,$15.3M,$111.8M,13.7%
May,2017,International Assistance Programs,Agency for International Development,Operating Expenses,72-1000,FY2016-FY2017,2017,72-1000 16/17 - Operating Expenses,$37.8M,$110.6M,34.2%
May,2017,International Assistance Programs,Agency for International Development,Gifts and Donations,72-8824,No Year,No Year,72-8824 /X - Gifts and Donations,$59.1M,$106.6M,55.4%
May,2017,International Assistance Programs,Agency for International Development,Development Credit Authority Guaranteed Loan Financing Account,72-4266,No Year,No Year,72-4266 /X - Development Credit Authority Guaranteed Loan Financing Account,$92.0M,$92.0M,100.0%
May,2017,International Assistance Programs,Military Sales Program,Special Defense Acquisition Fund,97-11-4116,FY2015-FY2017,2017,97-11-4116 15/17 - Special Defense Acquisition Fund,$72.6M,$87.8M,82.7%
May,2017,International Assistance Programs,International Security Assistance,Peacekeeping Operations,11-1032,FY2017,2017,11-1032 /17 - Peacekeeping Operations,$86.4M,$86.4M,100.0%
May,2017,International Assistance Programs,Peace Corps,Peace Corps,11-0100,FY2016-FY2017,2017,11-0100 16/17 - Peace Corps,$26.8M,$79.8M,33.5%
May,2017,International Assistance Programs,Trade and Development Agency,Trade and Development Agency,11-1001,FY2017-FY2018,2018,11-1001 17/18 - Trade and Development Agency,$52.4M,$75.0M,69.9%
May,2017,International Assistance Programs,Agency for International Development,Office of Inspector General,72-1007,FY2017,2017,72-1007 /17 - Office of Inspector General,$39.9M,$72.3M,55.3%
May,2017,International Assistance Programs,Multilateral Assistance,Contribution to the Asian Development Fund,11-0067,No Year,No Year,11-0067 /X - Contribution to the Asian Development Fund,$10.2M,$70.4M,14.4%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,72-1037,FY2012-FY2017,2017,72-1037 12/17 - Economic Support Fund,$57.0M,$60.1M,94.8%
May,2017,International Assistance Programs,Multilateral Assistance,Global Agriculture and Food Security Program,11-1475,No Year,No Year,11-1475 /X - Global Agriculture and Food Security Program,$27.4M,$59.4M,46.1%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,FY2013-FY2018,2018,72-1021 13/18 - Development Assistance,$22.1M,$52.5M,42.1%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,72-1037,FY2013-FY2018,2018,72-1037 13/18 - Economic Support Fund,$36.4M,$50.4M,72.3%
May,2017,International Assistance Programs,Military Sales Program,Special Defense Acquisition Fund,97-11-4116,No Year,No Year,97-11-4116 /X - Special Defense Acquisition Fund,$40.5M,$50.0M,81.1%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,19-72-1037,FY2012-FY2017,2017,19-72-1037 12/17 - Economic Support Fund,$43.7M,$49.6M,88.0%
May,2017,International Assistance Programs,Agency for International Development,Urban and Environmental Credit Guaranteed Loan Financing Account,72-4344,No Year,No Year,72-4344 /X - Urban and Environmental Credit Guaranteed Loan Financing Account,$46.4M,$49.1M,94.6%
May,2017,International Assistance Programs,International Security Assistance,Peacekeeping Operations,19-11-1032,FY2017,2017,19-11-1032 /17 - Peacekeeping Operations,$17.1M,$48.6M,35.2%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,FY2016-FY2020,2020,72-1021 16/20 - Development Assistance,$44.5M,$44.5M,100.0%
May,2017,International Assistance Programs,International Security Assistance,International Military Education and Training,11-1081,FY2017,2017,11-1081 /17 - International Military Education and Training,$43.9M,$43.9M,100.0%
May,2017,International Assistance Programs,International Security Assistance,Global Security Contingency Fund,97-11-1041,No Year,No Year,97-11-1041 /X - Global Security Contingency Fund,$35.3M,$37.1M,95.2%
May,2017,International Assistance Programs,International Security Assistance,International Military Education and Training,21-11-1081,FY2017,2017,21-11-1081 /17 - International Military Education and Training,$3.4M,$37.1M,9.2%
May,2017,International Assistance Programs,Agency for International Development,Child Survival and Health Programs,72-1095,No Year,No Year,72-1095 /X - Child Survival and Health Programs,$33.7M,$33.7M,100.0%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,No Year,No Year,72-1021 /X - Development Assistance,$30.1M,$30.2M,99.4%
May,2017,International Assistance Programs,African Development Foundation,United States African Development Foundation,11-0700,FY2017-FY2018,2018,11-0700 17/18 - United States African Development Foundation,$14.4M,$30.0M,48.0%
May,2017,International Assistance Programs,Multilateral Assistance,International Affairs Technical Assistance Program,11-1045,FY2017-FY2019,2019,11-1045 17/19 - International Affairs Technical Assistance Program,$26.9M,$30.0M,89.7%
May,2017,International Assistance Programs,Agency for International Development,Property Management Fund,72-4175,No Year,No Year,72-4175 /X - Property Management Fund,$26.9M,$26.9M,100.0%
May,2017,International Assistance Programs,Agency for International Development,Working Capital Fund,72-4513,No Year,No Year,72-4513 /X - Working Capital Fund,$16.8M,$25.7M,65.3%
May,2017,International Assistance Programs,Agency for International Development,Housing and Other Credit Guaranty Programs Liquidating Account,72-4340,No Year,No Year,72-4340 /X - Housing and Other Credit Guaranty Programs Liquidating Account,$19.7M,$25.6M,77.2%
May,2017,International Assistance Programs,Overseas Private Investment Corporation,Overseas Private Investment Corporation Program Account,71-0100,FY2017-FY2019,2019,71-0100 17/19 - Overseas Private Investment Corporation Program Account,$3.7M,$25.2M,14.9%
May,2017,International Assistance Programs,Multilateral Assistance,Contribution to the African Development Bank,11-0082,No Year,No Year,11-0082 /X - Contribution to the African Development Bank,$3.3M,$22.9M,14.5%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,72-1037,FY2015-FY2019,2019,72-1037 15/19 - Economic Support Fund,$20.6M,$22.8M,90.1%
May,2017,International Assistance Programs,Inter-American Foundation,Inter-American Foundation,11-3100,FY2017-FY2018,2018,11-3100 17/18 - Inter-American Foundation,$11.3M,$22.5M,50.4%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,72-1037,FY2015-FY2020,2020,72-1037 15/20 - Economic Support Fund,$2.0M,$22.2M,9.1%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,FY2015-FY2019,2019,72-1021 15/19 - Development Assistance,$13.9M,$22.0M,63.2%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,FY2014-FY2019,2019,72-1021 14/19 - Development Assistance,$3.5M,$21.7M,16.1%
May,2017,International Assistance Programs,Multilateral Assistance,Contribution to the Int Fund for Agricultural Development,11-1039,No Year,No Year,11-1039 /X - Contribution to the Int Fund for Agricultural Development,$3.1M,$21.4M,14.4%
May,2017,International Assistance Programs,International Security Assistance,Global Security Contingency Fund,19-11-1041,No Year,No Year,19-11-1041 /X - Global Security Contingency Fund,$18.7M,$20.1M,92.9%
May,2017,International Assistance Programs,Overseas Private Investment Corporation,Overseas Private Investment Corporation Program Account,71-0100,FY2016-FY2018,2018,71-0100 16/18 - Overseas Private Investment Corporation Program Account,$19.9M,$19.9M,100.0%
May,2017,International Assistance Programs,Agency for International Development,Foreign Service National Separation Liability Trust Fund,72-8342,No Year,No Year,72-8342 /X - Foreign Service National Separation Liability Trust Fund,$12.3M,$18.6M,66.0%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,FY2012-FY2017,2017,72-1021 12/17 - Development Assistance,$14.0M,$17.9M,78.0%
May,2017,International Assistance Programs,International Security Assistance,International Military Education and Training,17-11-1081,FY2017,2017,17-11-1081 /17 - International Military Education and Training,$0.9M,$16.5M,5.6%
May,2017,International Assistance Programs,Multilateral Assistance,Contribution to the North American Development Bank,11-1008,No Year,No Year,11-1008 /X - Contribution to the North American Development Bank,$15.9M,$15.9M,100.0%
May,2017,International Assistance Programs,Inter-American Foundation,Inter-American Foundation,11-3100,No Year,No Year,11-3100 /X - Inter-American Foundation,$10.3M,$14.8M,69.3%
May,2017,International Assistance Programs,Multilateral Assistance,International Affairs Technical Assistance Program,11-1045,FY2016-FY2018,2018,11-1045 16/18 - International Affairs Technical Assistance Program,$5.9M,$14.6M,40.4%
May,2017,International Assistance Programs,Agency for International Development,Operating Expenses,72-1000,FY2010-FY2018,2018,72-1000 10/18 - Operating Expenses,$13.5M,$13.8M,97.9%
May,2017,International Assistance Programs,Trade and Development Agency,Trade and Development Agency,11-1001,FY2016-FY2017,2017,11-1001 16/17 - Trade and Development Agency,$7.8M,$13.8M,56.2%
May,2017,International Assistance Programs,Overseas Private Investment Corporation,Overseas Private Investment Corporation Program Account,71-0100,FY2015-FY2017,2017,71-0100 15/17 - Overseas Private Investment Corporation Program Account,$5.0M,$13.2M,38.0%
May,2017,International Assistance Programs,International Security Assistance,International Military Education and Training,57-11-1081,FY2017,2017,57-11-1081 /17 - International Military Education and Training,$6.3M,$12.8M,49.1%
May,2017,International Assistance Programs,Agency for International Development,Development Fund for Africa,72-1014,No Year,No Year,72-1014 /X - Development Fund for Africa,$12.6M,$12.6M,100.0%
May,2017,International Assistance Programs,International Security Assistance,International Military Education and Training,11-1081,No Year,No Year,11-1081 /X - International Military Education and Training,$12.5M,$12.5M,100.0%
May,2017,International Assistance Programs,Agency for International Development,Development Credit Authority Program Account,72-1264,FY2015-FY2017,2017,72-1264 15/17 - Development Credit Authority Program Account,$12.2M,$12.2M,100.0%
May,2017,International Assistance Programs,International Security Assistance,Military Debt Reduction Financing Account,11-4174,No Year,No Year,11-4174 /X - Military Debt Reduction Financing Account,$11.8M,$11.8M,100.0%
May,2017,International Assistance Programs,Agency for International Development,Development Assistance,72-1021,FY2015-FY2020,2020,72-1021 15/20 - Development Assistance,$1.6M,$11.7M,13.6%
May,2017,International Assistance Programs,Agency for International Development,Operating Expenses,72-1000,No Year,No Year,72-1000 /X - Operating Expenses,$10.1M,$10.1M,100.0%
May,2017,International Assistance Programs,Agency for International Development,Development Credit Authority Program Account,72-1264,FY2017-FY2019,2019,72-1264 17/19 - Development Credit Authority Program Account,$5.9M,$10.0M,59.1%
May,2017,International Assistance Programs,Agency for International Development,Office of Inspector General,72-1007,FY2016-FY2017,2017,72-1007 16/17 - Office of Inspector General,$2.9M,$9.9M,29.4%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,72-1037,FY2014-FY2019,2019,72-1037 14/19 - Economic Support Fund,$9.9M,$9.9M,100.0%
May,2017,International Assistance Programs,Trade and Development Agency,Trade and Development Agency,11-1001,FY2014-FY2019,2019,11-1001 14/19 - Trade and Development Agency,$8.8M,$9.9M,88.9%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,19-72-1037,No Year,No Year,19-72-1037 /X - Economic Support Fund,$8.1M,$9.3M,86.9%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,72-1037,FY2012-FY2018,2018,72-1037 12/18 - Economic Support Fund,$9.3M,$9.3M,100.0%
May,2017,International Assistance Programs,International Security Assistance,Economic Support Fund,19-72-1037,FY2014-FY2019,2019,19-72-1037 14/19 - Economic Support Fund,$1.4M,$9.0M,15.9%
May,2017,International Assistance Programs,International Security Assistance,Peacekeeping Operations,19-11-1032,FY2014-FY2018,2018,19-11-1032 14/18 - Peacekeeping Operations,$8.8M,$8.9M,99.7%
May,2017,International Assistance Programs,Multilateral Assistance,International Affairs Technical Assistance Program,11-1045,FY2015-FY2020,2020,11-1045 15/20 - International Affairs Technical Assistance Program,$4.5M,$8.9M,50.6%
May,2017,International Assistance Programs,Multilateral Assistance,Contribution to the Intl Bank for Reconstruction and Development,11-0077,FY2015-FY2017,2017,11-0077 15/17 - Contribution to the Intl Bank for Reconstruction and Development,$0.0M,$8.0M,0.0%
May,2017,International Assistance Programs,Multilateral Assistance,International Affairs Technical Assistance Program,11-1045,FY2016-FY2022,2022,11-1045 16/22 - International Affairs Technical Assistance Program,$4.0M,$6.9M,58.2%
May,2017,International Assistance Programs,Agency for International Development,"Assistance for Europe, Eurasia and Central Asia",19-72-0306,FY2017-FY2018,2018,"19-72-0306 17/18 - Assistance for Europe, Eurasia and Central Asia",$4.1M,$6.8M,60.2%
May,2017,International Assistance Programs,Multilateral Assistance,International Affairs Technical Assistance Program,11-1045,FY2015-FY2017,2017,11-1045 15/17 - International Affairs Technical Assistance Program,$1.0M,$6.4M,15.9%
May,2017,International Assistance Programs,International Security Assistance,Peacekeeping Operations,19-11-1032,FY2013-FY2017,2017,19-11-1032 13/17 - Peacekeeping Operations,$6.1M,$6.2M,98.8%
May,2017,International Assistance Programs,Agency for International Development,Development Credit Authority Program Account,72-1264,FY2013-FY2019,2019,72-1264 13/19 - Development Credit Authority Program Account,$5.4M,$5.7M,94.5%
