Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2013,Department of the Treasury,Internal Revenue Service,Payment in Lieu of Tax Credit for Therapeutic Discovery Projects,20-0952,No Year,No Year,20-0952 /X - Payment in Lieu of Tax Credit for Therapeutic Discovery Projects,$3.3M,$4.0M,81.3%
Feb,2013,Department of the Treasury,Fiscal Service,Salaries and Expenses,20-1801,FY2011-FY2013,2013,20-1801 11/13 - Salaries and Expenses,$2.3M,$3.5M,64.8%
Feb,2013,Department of the Treasury,Fiscal Service,Salaries and Expenses,20-1801,FY2012-FY2014,2014,20-1801 12/14 - Salaries and Expenses,$3.4M,$3.5M,99.5%
Feb,2013,Department of the Treasury,Departmental Offices,Salaries and Expenses,20-0101,FY2012-FY2014,2014,20-0101 12/14 - Salaries and Expenses,$3.4M,$3.4M,99.4%
Feb,2013,Department of the Treasury,Departmental Offices,Salaries and Expenses,20-0101,FY2013-FY2014,2014,20-0101 13/14 - Salaries and Expenses,$3.4M,$3.4M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,Terrorism Insurance Program,20-0123,No Year,No Year,20-0123 /X - Terrorism Insurance Program,$2.5M,$3.4M,75.5%
Feb,2013,Department of the Treasury,Departmental Offices,Community Development Financial Institutions Fund Direct Loan Fi,20-4088,No Year,No Year,20-4088 /X - Community Development Financial Institutions Fund Direct Loan Fi,$1.6M,$2.3M,68.5%
Feb,2013,Department of the Treasury,Departmental Offices,Salaries and Expenses,20-0101,No Year,No Year,20-0101 /X - Salaries and Expenses,$2.0M,$2.0M,97.0%
Feb,2013,Department of the Treasury,Fiscal Service,Administering the Public Debt,20-0560,FY2011-FY2013,2013,20-0560 11/13 - Administering the Public Debt,$0.0M,$2.0M,0.0%
Feb,2013,Department of the Treasury,Fiscal Service,Federal Interest Liabilities to States,20-1877,No Year,No Year,20-1877 /X - Federal Interest Liabilities to States,$2.0M,$2.0M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,Department-wide Systems and Capital Investments Programs,20-0115,No Year,No Year,20-0115 /X - Department-wide Systems and Capital Investments Programs,$1.7M,$1.7M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Lower Bruel Sioux Tribe Terrestrial Wildlife Habitat Restoration,20-8207,No Year,No Year,20-8207 /X - Lower Bruel Sioux Tribe Terrestrial Wildlife Habitat Restoration,$1.6M,$1.6M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,Gifts and Bequests,20-8790,No Year,No Year,20-8790 /X - Gifts and Bequests,$1.2M,$1.2M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Salaries and Expenses,20-1801,No Year,No Year,20-1801 /X - Salaries and Expenses,$0.6M,$1.2M,47.5%
Feb,2013,Department of the Treasury,Internal Revenue Service,Operations Support,20-0919,FY2011-FY2013,2013,20-0919 11/13 - Operations Support,$1.0M,$1.0M,100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Operations Support,20-0919,FY2012-FY2014,2014,20-0919 12/14 - Operations Support,$1.0M,$1.0M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Payment of Government Losses in Shipment,20-1710,No Year,No Year,20-1710 /X - Payment of Government Losses in Shipment,$0.7M,$0.8M,83.8%
Feb,2013,Department of the Treasury,Departmental Offices,Department-wide Systems and Capital Investments Programs,20-0115,FY2011-FY2013,2013,20-0115 11/13 - Department-wide Systems and Capital Investments Programs,$0.2M,$0.7M,30.9%
Feb,2013,Department of the Treasury,Departmental Offices,"Treasury Inspector General for Tax Administration, Recovery Act",20-0135,FY2009-FY2013,2013,"20-0135 09/13 - Treasury Inspector General for Tax Administration, Recovery Act",$0.4M,$0.7M,59.2%
Feb,2013,Department of the Treasury,Departmental Offices,Grants to States for Low-Income Housing Projects in Lieu of Low-,20-0139,No Year,No Year,20-0139 /X - Grants to States for Low-Income Housing Projects in Lieu of Low-,$0.5M,$0.5M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Esther Cattell Schmitt Gift Fund,20-8902,No Year,No Year,20-8902 /X - Esther Cattell Schmitt Gift Fund,$0.4M,$0.4M,98.5%
Feb,2013,Department of the Treasury,Departmental Offices,Counterterrorism Fund,20-0117,No Year,No Year,20-0117 /X - Counterterrorism Fund,$0.2M,$0.2M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,Treasury Inspector General for Tax Administration,20-0119,No Year,No Year,20-0119 /X - Treasury Inspector General for Tax Administration,$0.1M,$0.1M,83.5%
Feb,2013,Department of the Treasury,Departmental Offices,Expanded Access to Financial Services,20-0121,No Year,No Year,20-0121 /X - Expanded Access to Financial Services,$0.1M,$0.1M,100.0%
Feb,2013,Department of the Treasury,Departmental Offices,Violent Crime Reduction Program,20-8530,No Year,No Year,20-8530 /X - Violent Crime Reduction Program,$0.1M,$0.1M,100.0%
Feb,2013,Department of the Treasury,Fiscal Service,Biomass Energy Development,20-0114,No Year,No Year,20-0114 /X - Biomass Energy Development,$0.1M,$0.1M,100.0%
Feb,2013,Department of the Treasury,Internal Revenue Service,Enforcement,20-0913,FY2012-FY2013,2013,20-0913 12/13 - Enforcement,$0.1M,$0.1M,69.2%
Feb,2013,Department of the Treasury,Departmental Offices,Treasury Building and Annex Repair and Restoration,20-0108,No Year,No Year,20-0108 /X - Treasury Building and Annex Repair and Restoration,$0.0M,$0.0M,100.0%
Feb,2013,Department of the Treasury,Financial Crimes Enforcement Network,Salaries and Expenses,20-0173,No Year,No Year,20-0173 /X - Salaries and Expenses,$0.0M,$0.0M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Hazardous Substance Superfund,68-68-8145,No Year,No Year,68-68-8145 /X - Hazardous Substance Superfund,"$2,324.8M","$2,792.4M",83.3%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,State and Tribal Assistance Grants,68-0103,No Year,No Year,68-0103 /X - State and Tribal Assistance Grants,"$1,658.6M","$2,085.8M",79.5%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Environmental Programs and Management,68-0108,FY2013-FY2014,2014,68-0108 13/14 - Environmental Programs and Management,$776.7M,"$1,478.0M",52.6%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Payment to the Hazardous Substance Superfund,68-0250,No Year,No Year,68-0250 /X - Payment to the Hazardous Substance Superfund,$0.0M,$593.1M,0.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Science and Technology,68-0107,FY2013-FY2014,2014,68-0107 13/14 - Science and Technology,$222.0M,$413.4M,53.7%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Working Capital Fund,68-4565,No Year,No Year,68-4565 /X - Working Capital Fund,$271.1M,$366.5M,74.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Environmental Programs and Management,68-0108,FY2012-FY2013,2013,68-0108 12/13 - Environmental Programs and Management,$127.3M,$279.4M,45.6%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Science and Technology,68-0107,FY2012-FY2013,2013,68-0107 12/13 - Science and Technology,$82.4M,$161.2M,51.1%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Oil Spill Response,68-8221,No Year,No Year,68-8221 /X - Oil Spill Response,$96.0M,$110.9M,86.5%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Leaking Underground Storage Tank Trust Fund,68-68-8153,No Year,No Year,68-68-8153 /X - Leaking Underground Storage Tank Trust Fund,$47.8M,$58.4M,81.8%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Reregistration and Expedited Processing Revolving Fund,68-4310,No Year,No Year,68-4310 /X - Reregistration and Expedited Processing Revolving Fund,$27.0M,$30.2M,89.3%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Pesticide Registration Fund,68-5374,No Year,No Year,68-5374 /X - Pesticide Registration Fund,$25.7M,$27.3M,94.2%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Office of Inspector General,68-0112,FY2013-FY2014,2014,68-0112 13/14 - Office of Inspector General,$8.8M,$25.9M,34.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Buildings and Facilities,68-0110,No Year,No Year,68-0110 /X - Buildings and Facilities,$15.0M,$21.2M,70.7%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Hazardous Substance Superfund,68-8145,FY2013-FY2014,2014,68-8145 13/14 - Hazardous Substance Superfund,$0.0M,$16.2M,0.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Office of Inspector General,68-0112,FY2012-FY2013,2013,68-0112 12/13 - Office of Inspector General,$5.0M,$8.5M,58.7%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Environmental Programs and Management,68-0108,No Year,No Year,68-0108 /X - Environmental Programs and Management,$4.5M,$4.5M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Hazardous Substance Superfund,75-68-8145,No Year,No Year,75-68-8145 /X - Hazardous Substance Superfund,$2.5M,$2.5M,99.9%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,"Abatement, Control, and Compliance Direct Loan Financing Account",68-4322,No Year,No Year,"68-4322 /X - Abatement, Control, and Compliance Direct Loan Financing Account",$0.7M,$0.7M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Science and Technology,68-0107,No Year,No Year,68-0107 /X - Science and Technology,$0.4M,$0.4M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,"Operations, Research, and Facilities",68-0100,No Year,No Year,"68-0100 /X - Operations, Research, and Facilities",$0.0M,$0.0M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Reregistration and Expedited Processing Revolving Fund,68-4311,No Year,No Year,68-4311 /X - Reregistration and Expedited Processing Revolving Fund,$0.0M,$0.0M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Hazardous Substance Superfund,13-68-8145,No Year,No Year,13-68-8145 /X - Hazardous Substance Superfund,$0.0M,$0.0M,100.0%
Feb,2013,Environmental Protection Agency,Environmental Protection Agency,Hazardous Substance Superfund,14-68-8145,No Year,No Year,14-68-8145 /X - Hazardous Substance Superfund,$0.0M,$0.0M,100.0%
Feb,2013,Executive Office of the President,Unanticipated Needs,Spectrum Relocation Fund,11-5512,No Year,No Year,11-5512 /X - Spectrum Relocation Fund,$68.0M,$68.0M,100.0%
Feb,2013,Executive Office of the President,Office of Administration,Executive Office of the President,11-0038,FY2013,2013,11-0038 /13 - Executive Office of the President,$17.0M,$50.3M,33.9%
Feb,2013,Executive Office of the President,Office of Management and Budget,Office of Management and Budget,11-0300,FY2013,2013,11-0300 /13 - Office of Management and Budget,$9.1M,$44.0M,20.6%
Feb,2013,Executive Office of the President,The White House,Executive Office of the President,11-0110,FY2013,2013,11-0110 /13 - Executive Office of the President,$6.9M,$28.5M,24.1%
Feb,2013,Executive Office of the President,Office of the United States Trade Representative,Salaries and Expenses,11-0400,FY2013,2013,11-0400 /13 - Salaries and Expenses,$4.2M,$25.1M,16.6%
Feb,2013,Executive Office of the President,Office of Administration,Executive Office of the President,11-0038,No Year,No Year,11-0038 /X - Executive Office of the President,$11.5M,$15.3M,75.2%
Feb,2013,Executive Office of the President,Office of National Drug Control Policy,Office of National Drug Control Policy,11-1457,FY2013,2013,11-1457 /13 - Office of National Drug Control Policy,$2.5M,$12.0M,20.8%
Feb,2013,Executive Office of the President,Executive Residence at the White House,Executive Office of the President,11-0210,FY2013,2013,11-0210 /13 - Executive Office of the President,$4.0M,$9.7M,41.4%
Feb,2013,Executive Office of the President,Unanticipated Needs,Partnership Fund for Program Integrity Innovation,11-0035,FY2012-FY2013,2013,11-0035 12/13 - Partnership Fund for Program Integrity Innovation,$7.9M,$8.2M,96.2%
Feb,2013,Executive Office of the President,Executive Residence at the White House,Executive Office of the President,11-0109,No Year,No Year,11-0109 /X - Executive Office of the President,$7.8M,$7.9M,99.4%
Feb,2013,Executive Office of the President,National Security Council and Homeland Security Council,Salaries and Expenses,11-2000,FY2013,2013,11-2000 /13 - Salaries and Expenses,$1.9M,$6.6M,28.4%
Feb,2013,Executive Office of the President,Unanticipated Needs,"Integrated, Efficient and Effective Uses of Information Technolo",11-0036,No Year,No Year,"11-0036 /X - Integrated, Efficient and Effective Uses of Information Technolo",$3.2M,$5.1M,62.7%
Feb,2013,Executive Office of the President,Special Assistance to the President and the Official Residence,Special Assistance to the President and the Official Residence O,11-1454,FY2013,2013,11-1454 /13 - Special Assistance to the President and the Official Residence O,$0.7M,$2.4M,31.5%
Feb,2013,Executive Office of the President,Office of Science and Technology Policy,Office of Science and Technology Policy,11-2600,FY2013,2013,11-2600 /13 - Office of Science and Technology Policy,$0.6M,$2.2M,28.5%
Feb,2013,Executive Office of the President,Council of Economic Advisers,Salaries and Expenses,11-1900,FY2013,2013,11-1900 /13 - Salaries and Expenses,$0.7M,$2.1M,35.5%
Feb,2013,Executive Office of the President,Office of the United States Trade Representative,Salaries and Expenses,11-0400,No Year,No Year,11-0400 /X - Salaries and Expenses,$1.3M,$2.0M,67.3%
Feb,2013,Executive Office of the President,Council on Environmental Quality and Office of Environmental Qua,Council on Environmental Quality and Office of Environmental Qua,11-1453,FY2013,2013,11-1453 /13 - Council on Environmental Quality and Office of Environmental Qua,$0.3M,$1.5M,20.0%
Feb,2013,Executive Office of the President,Office of National Drug Control Policy,Office of National Drug Control Policy,11-1457,No Year,No Year,11-1457 /X - Office of National Drug Control Policy,$0.7M,$1.4M,45.5%
Feb,2013,Executive Office of the President,Unanticipated Needs,Unanticipated Needs,11-0037,FY2012-FY2013,2013,11-0037 12/13 - Unanticipated Needs,$1.0M,$1.0M,100.0%
Feb,2013,Executive Office of the President,Unanticipated Needs,"Integrated, Efficient and Effective Uses of Information Technolo",47-11-0036,No Year,No Year,"47-11-0036 /X - Integrated, Efficient and Effective Uses of Information Technolo",$0.9M,$0.9M,100.0%
Feb,2013,Executive Office of the President,Council on Environmental Quality and Office of Environmental Qua,"Management Fund, Office of Environmental Quality",11-3963,No Year,No Year,"11-3963 /X - Management Fund, Office of Environmental Quality",$0.1M,$0.5M,30.7%
Feb,2013,Executive Office of the President,National Security Council and Homeland Security Council,Salaries and Expenses,11-2000,No Year,No Year,11-2000 /X - Salaries and Expenses,$0.5M,$0.5M,100.0%
Feb,2013,Executive Office of the President,Special Assistance to the President and the Official Residence,Special Assistance to the President and the Official Residence O,11-0211,FY2013,2013,11-0211 /13 - Special Assistance to the President and the Official Residence O,$0.1M,$0.2M,45.7%
Feb,2013,Executive Office of the President,The White House,Compensation of the President,11-0001,FY2013,2013,11-0001 /13 - Compensation of the President,$0.1M,$0.2M,22.8%
Feb,2013,Executive Office of the President,Office of National Drug Control Policy,Office of National Drug Control Policy,11-8240,No Year,No Year,11-8240 /X - Office of National Drug Control Policy,$0.1M,$0.1M,100.0%
Feb,2013,Executive Office of the President,The White House,Armstrong Resolution Account,11-1073,No Year,No Year,11-1073 /X - Armstrong Resolution Account,$0.1M,$0.1M,100.0%
Feb,2013,Executive Office of the President,Executive Residence at the White House,Reimbursable Expense,11-4263,No Year,No Year,11-4263 /X - Reimbursable Expense,$0.0M,$0.0M,100.0%
Feb,2013,General Services Administration,Supply and Technology Activities,Acquisition Services Fund,47-4534,No Year,No Year,47-4534 /X - Acquisition Services Fund,"$9,388.7M","$13,394.1M",70.1%
Feb,2013,General Services Administration,Real Property Activities,Federal Buildings Fund,47-4542,No Year,No Year,47-4542 /X - Federal Buildings Fund,"$7,128.1M","$11,600.5M",61.4%
Feb,2013,General Services Administration,General Activities,Working Capital Fund,47-4540,No Year,No Year,47-4540 /X - Working Capital Fund,$392.2M,$608.9M,64.4%
Feb,2013,General Services Administration,General Activities,Operating Expenses,47-0110,FY2013,2013,47-0110 /13 - Operating Expenses,$23.8M,$49.5M,48.1%
Feb,2013,General Services Administration,General Activities,Government-wide Policy,47-0401,FY2013,2013,47-0401 /13 - Government-wide Policy,$23.3M,$41.3M,56.4%
Feb,2013,General Services Administration,Real Property Activities,"Federal Buildings Fund, Recovery Act",47-4543,FY2013,2013,"47-4543 /13 - Federal Buildings Fund, Recovery Act",$0.9M,$37.3M,2.5%
